purchase_id,item_id,Customer ID,Purchase Amount (USD),Season,Review Rating,Payment Method,Shipping Type,Discount Applied,Promo Code Used
2653,1312,2653,20,3,3.3,4,1,No,No
2654,152,2654,36,1,4.8,3,2,No,No
2655,347,2655,70,1,4.1,4,4,No,No
2656,1628,2656,83,3,3.4,3,5,No,No
2657,1326,2657,76,4,3.6,1,2,No,No
2658,404,2658,81,3,2.7,5,2,No,No
2659,574,2659,47,3,3.2,1,4,No,No
2660,225,2660,35,3,4.4,1,1,No,No
2661,961,2661,85,2,4.9,4,2,No,No
2662,282,2662,96,1,4.8,4,2,No,No
2663,1407,2663,98,3,2.8,5,1,No,No
2664,1468,2664,52,1,2.9,3,3,No,No
2665,878,2665,84,4,3.2,4,6,No,No
2666,1766,2666,71,4,3.5,6,6,No,No
2667,1065,2667,95,4,4.1,1,6,No,No
2668,255,2668,47,3,4.1,6,3,No,No
2669,314,2669,75,3,4.8,6,4,No,No
2670,84,2670,28,2,2.8,5,3,No,No
2671,1645,2671,44,1,4.7,6,2,No,No
2672,1081,2672,64,4,4.8,2,1,No,No
2673,253,2673,28,2,2.9,4,5,No,No
2674,688,2674,21,3,2.6,2,1,No,No
2675,631,2675,41,1,3.3,4,2,No,No
2676,1342,2676,38,4,3.4,2,3,No,No
2677,33,2677,77,2,3.6,6,3,No,No
2678,1318,2678,43,2,3.8,4,4,No,No
2679,96,2679,91,2,3.4,2,1,No,No
2680,1368,2680,68,2,3.8,4,2,No,No
2681,1538,2681,37,1,3.3,5,4,No,No
2682,1247,2682,23,3,4.8,1,5,No,No
2683,1462,2683,65,4,3.9,6,1,No,No
2684,30,2684,30,3,4.2,2,4,No,No
2685,396,2685,45,3,4.7,6,3,No,No
2686,248,2686,25,4,2.7,6,2,No,No
2687,1550,2687,72,4,3.8,6,1,No,No
2688,411,2688,75,1,3.6,2,1,No,No
2689,579,2689,63,2,2.9,2,1,No,No
2690,178,2690,35,1,3.9,3,5,No,No
2691,85,2691,32,3,4.7,6,3,No,No
2692,943,2692,25,4,3.3,1,1,No,No
2693,1529,2693,90,2,4.2,6,3,No,No
2694,228,2694,70,3,2.6,4,5,No,No
2695,1634,2695,27,2,4.9,6,2,No,No
2696,618,2696,92,1,3.6,4,5,No,No
2697,335,2697,20,2,4.7,3,3,No,No
2698,744,2698,52,4,3.2,3,5,No,No
2699,686,2699,57,3,3.6,6,6,No,No
2700,262,2700,96,1,3.6,6,1,No,No
2701,1817,2701,68,4,3.2,1,5,No,No
2702,1692,2702,30,3,2.8,1,6,No,No
2703,1242,2703,37,1,4.0,5,4,No,No
2704,1157,2704,42,4,4.4,1,3,No,No
2705,366,2705,54,2,3.4,3,4,No,No
2706,784,2706,81,2,5.0,4,6,No,No
2707,1282,2707,40,2,3.1,1,2,No,No
2708,37,2708,88,1,4.2,2,5,No,No
2709,408,2709,94,3,3.3,4,6,No,No
2710,1213,2710,54,4,2.9,4,5,No,No
2711,743,2711,51,3,4.7,4,5,No,No
2712,1616,2712,22,2,4.0,3,5,No,No
2713,731,2713,95,1,4.6,3,5,No,No
2714,324,2714,57,1,3.8,5,1,No,No
2715,1727,2715,45,4,3.6,4,6,No,No
2716,1525,2716,92,4,4.1,4,2,No,No
2717,1237,2717,40,2,2.7,4,6,No,No
2718,1666,2718,62,4,4.3,4,3,No,No
2719,1342,2719,90,4,4.9,3,4,No,No
2720,709,2720,82,1,4.2,6,3,No,No
2721,1125,2721,52,2,2.8,4,6,No,No
2722,1073,2722,70,2,4.9,2,3,No,No
2723,612,2723,83,2,2.8,5,1,No,No
2724,1297,2724,49,3,2.9,1,6,No,No
2725,1477,2725,91,2,2.5,1,4,No,No
2726,55,2726,99,3,2.7,1,3,No,No
2727,68,2727,92,4,3.3,4,3,No,No
2728,1166,2728,87,4,3.7,4,1,No,No
2729,1418,2729,28,4,4.0,3,2,No,No
2730,494,2730,71,3,4.1,4,3,No,No
2731,476,2731,32,4,4.1,1,6,No,No
2732,543,2732,33,3,2.5,5,1,No,No
2733,1542,2733,75,4,4.2,3,6,No,No
2734,32,2734,83,3,4.7,2,2,No,No
2735,863,2735,93,3,2.7,6,1,No,No
2736,1426,2736,29,2,3.0,1,2,No,No
2737,691,2737,25,2,4.8,5,6,No,No
2738,914,2738,76,2,4.4,6,3,No,No
2739,1478,2739,81,3,4.3,1,1,No,No
2740,1222,2740,80,4,2.5,6,6,No,No
2741,1631,2741,70,3,4.9,3,3,No,No
2742,388,2742,81,1,4.9,5,1,No,No
2743,1259,2743,86,2,3.9,5,3,No,No
2744,108,2744,94,1,4.1,4,1,No,No
2745,1203,2745,66,4,3.3,2,6,No,No
2746,252,2746,98,3,4.1,1,5,No,No
2747,689,2747,25,1,3.7,1,5,No,No
2748,831,2748,62,4,3.1,4,3,No,No
2749,746,2749,98,2,3.0,2,3,No,No
2750,754,2750,53,2,3.4,6,5,No,No
2751,1031,2751,66,2,2.7,2,1,No,No
2752,418,2752,52,1,3.1,6,3,No,No
2753,1729,2753,64,4,4.0,2,3,No,No
2754,458,2754,59,2,3.6,1,4,No,No
2755,1605,2755,61,3,3.6,5,3,No,No
2756,94,2756,97,4,3.3,6,6,No,No
2757,602,2757,23,4,4.1,1,3,No,No
2758,644,2758,98,1,4.3,2,4,No,No
2759,181,2759,98,3,3.2,4,5,No,No
2760,1278,2760,59,3,3.9,3,3,No,No
2761,1442,2761,82,1,5.0,1,4,No,No
2762,1491,2762,82,1,3.4,6,4,No,No
2763,1774,2763,41,1,3.8,1,6,No,No
2764,534,2764,52,1,2.9,6,1,No,No
2765,1749,2765,41,2,2.6,3,4,No,No
2766,473,2766,70,3,4.3,2,1,No,No
2767,394,2767,91,4,2.8,6,5,No,No
2768,397,2768,95,2,4.5,3,3,No,No
2769,165,2769,25,2,3.8,6,1,No,No
2770,1170,2770,89,1,3.0,5,5,No,No
2771,265,2771,44,1,3.3,5,2,No,No
2772,774,2772,52,3,3.1,2,1,No,No
2773,3,2773,94,2,3.5,3,6,No,No
2774,993,2774,98,2,4.6,3,2,No,No
2775,240,2775,40,1,4.1,1,5,No,No
2776,1545,2776,25,1,3.6,6,3,No,No
2777,1095,2777,62,1,2.9,4,3,No,No
2778,175,2778,24,1,4.8,4,5,No,No
2779,85,2779,57,2,3.2,2,5,No,No
2780,1602,2780,66,4,4.3,1,2,No,No
2781,245,2781,70,4,4.1,1,4,No,No
2782,1040,2782,39,2,4.6,6,5,No,No
2783,485,2783,34,2,3.8,5,3,No,No
2784,1421,2784,38,2,4.5,3,4,No,No
2785,1403,2785,70,4,3.1,1,2,No,No
2786,192,2786,80,3,2.9,3,4,No,No
2787,546,2787,51,2,3.8,5,4,No,No
2788,285,2788,79,2,4.1,2,4,No,No
2789,254,2789,92,3,3.1,2,3,No,No
2790,1688,2790,85,1,5.0,2,2,No,No
2791,1550,2791,63,2,4.5,2,3,No,No
2792,480,2792,60,1,2.8,3,2,No,No
2793,1325,2793,44,4,3.2,4,2,No,No
2794,260,2794,57,2,3.1,1,5,No,No
2795,755,2795,24,1,3.3,5,5,No,No
2796,1121,2796,35,4,3.4,1,6,No,No
2797,767,2797,73,4,3.8,2,6,No,No
2798,890,2798,42,4,3.5,5,2,No,No
2799,724,2799,20,4,4.8,3,6,No,No
2800,1764,2800,89,2,3.9,3,3,No,No
2801,1181,2801,76,1,3.4,5,3,No,No
2802,1193,2802,56,4,2.6,2,2,No,No
2803,306,2803,100,1,3.1,1,6,No,No
2804,1790,2804,44,4,3.3,3,3,No,No
2805,681,2805,76,2,2.8,3,5,No,No
2806,1647,2806,97,1,4.3,2,5,No,No
2807,158,2807,39,2,2.7,5,5,No,No
2808,680,2808,100,2,4.4,4,1,No,No
2809,1402,2809,62,2,3.9,3,3,No,No
2810,1377,2810,98,3,3.0,4,5,No,No
2811,828,2811,31,3,4.0,3,5,No,No
2812,751,2812,89,1,3.7,5,6,No,No
2813,719,2813,91,1,3.8,4,6,No,No
2814,1216,2814,50,3,3.3,4,1,No,No
2815,1755,2815,32,4,3.6,6,5,No,No
2816,144,2816,67,1,3.9,2,3,No,No
2817,1403,2817,28,2,3.5,1,3,No,No
2818,66,2818,65,4,3.4,3,5,No,No
2819,1348,2819,73,1,4.7,6,4,No,No
2820,1170,2820,27,2,3.0,3,3,No,No
2821,20,2821,89,3,3.9,6,3,No,No
2822,1247,2822,72,3,4.5,3,5,No,No
2823,1429,2823,37,1,4.1,5,5,No,No
2824,401,2824,63,3,4.5,6,5,No,No
2825,621,2825,90,1,4.0,4,3,No,No
2826,548,2826,62,4,4.3,2,1,No,No
2827,512,2827,43,1,3.6,4,2,No,No
2828,175,2828,96,1,3.1,3,4,No,No
2829,1097,2829,83,1,2.6,3,5,No,No
2830,938,2830,67,1,3.4,5,4,No,No
2831,1385,2831,90,2,2.9,3,6,No,No
2832,669,2832,53,4,5.0,2,2,No,No
2833,1121,2833,37,3,4.6,2,5,No,No
2834,831,2834,56,1,3.3,5,3,No,No
2835,758,2835,43,1,2.9,3,1,No,No
2836,1802,2836,84,4,4.9,3,3,No,No
2837,966,2837,50,4,5.0,6,1,No,No
2838,1260,2838,88,3,4.5,6,2,No,No
2839,751,2839,50,1,3.7,6,3,No,No
2840,1106,2840,80,3,2.8,2,6,No,No
2841,1764,2841,47,2,3.5,1,6,No,No
2842,432,2842,33,4,3.0,3,1,No,No
2843,297,2843,100,1,4.3,2,5,No,No
2844,1718,2844,26,3,3.6,2,6,No,No
2845,613,2845,79,3,4.4,6,5,No,No
2846,9,2846,77,3,4.1,2,2,No,No
2847,1588,2847,36,1,2.8,2,4,No,No
2848,866,2848,21,4,2.8,6,3,No,No
2849,225,2849,72,1,4.9,4,6,No,No
2850,319,2850,25,2,4.1,3,2,No,No
2851,1714,2851,79,2,3.0,3,6,No,No
2852,161,2852,73,3,3.0,1,6,No,No
2853,96,2853,71,2,3.0,3,6,No,No
2854,615,2854,48,4,3.2,2,4,No,No
2855,1038,2855,28,1,2.7,4,6,No,No
2856,269,2856,95,4,3.8,4,1,No,No
2857,758,2857,48,4,3.5,4,1,No,No
2858,420,2858,93,2,3.8,6,4,No,No
2859,812,2859,87,3,3.8,2,1,No,No
2860,1326,2860,32,1,3.4,6,2,No,No
2861,1190,2861,38,2,2.9,5,4,No,No
2862,332,2862,54,1,3.4,4,3,No,No
2863,351,2863,75,3,4.7,1,6,No,No
2864,1792,2864,56,1,3.9,4,1,No,No
2865,1726,2865,43,1,3.6,4,6,No,No
2866,1421,2866,97,1,3.7,2,3,No,No
2867,203,2867,75,3,3.1,6,3,No,No
2868,1472,2868,55,3,4.9,6,4,No,No
2869,22,2869,49,4,2.6,4,4,No,No
2870,1570,2870,58,3,4.2,2,5,No,No
2871,885,2871,34,4,4.8,4,3,No,No
2872,1353,2872,43,3,2.7,2,1,No,No
2873,873,2873,48,1,2.6,6,4,No,No
2874,1715,2874,40,2,2.6,5,3,No,No
2875,1178,2875,29,3,3.1,4,5,No,No
2876,977,2876,81,1,2.6,3,3,No,No
2877,680,2877,84,2,3.4,3,1,No,No
2878,1567,2878,46,3,3.6,5,5,No,No
2879,386,2879,86,3,4.3,6,4,No,No
2880,217,2880,57,4,4.9,3,3,No,No
2881,1381,2881,61,4,4.8,4,6,No,No
2882,26,2882,90,4,4.2,3,3,No,No
2883,148,2883,51,4,2.6,3,6,No,No
2884,1597,2884,48,2,3.2,4,5,No,No
2885,258,2885,50,3,3.4,1,1,No,No
2886,44,2886,82,3,3.5,1,4,No,No
2887,584,2887,33,2,4.2,3,3,No,No
2888,1019,2888,28,4,2.8,4,2,No,No
2889,664,2889,42,2,5.0,6,1,No,No
2890,1626,2890,43,1,3.3,3,6,No,No
2891,833,2891,55,4,3.7,5,3,No,No
2892,1811,2892,73,4,2.5,6,3,No,No
2893,408,2893,39,2,3.2,1,5,No,No
2894,121,2894,20,2,3.1,3,3,No,No
2895,909,2895,32,2,3.5,2,5,No,No
2896,664,2896,86,3,4.6,4,5,No,No
2897,183,2897,91,3,3.3,3,3,No,No
2898,747,2898,59,1,2.5,3,3,No,No
2899,1524,2899,33,3,4.6,3,2,No,No
2900,247,2900,64,2,4.2,5,1,No,No
2901,218,2901,67,4,4.0,1,5,No,No
2902,154,2902,43,4,2.6,3,3,No,No
2903,271,2903,32,2,4.6,4,5,No,No
2904,1145,2904,39,2,3.5,6,1,No,No
2905,1045,2905,41,2,4.0,1,1,No,No
2906,1601,2906,53,4,4.8,5,5,No,No
2907,322,2907,27,2,3.9,5,5,No,No
2908,1670,2908,82,3,3.7,2,4,No,No
2909,165,2909,87,4,3.1,4,6,No,No
2910,30,2910,78,4,3.0,1,4,No,No
2911,88,2911,32,3,2.9,1,6,No,No
2912,1594,2912,38,1,2.9,4,4,No,No
2913,1281,2913,37,4,4.0,2,5,No,No
2914,295,2914,83,4,3.5,4,2,No,No
2915,1719,2915,72,1,3.8,5,2,No,No
2916,1189,2916,30,1,4.5,3,2,No,No
2917,1335,2917,66,4,2.7,3,2,No,No
2918,1234,2918,45,4,2.9,2,6,No,No
2919,1647,2919,73,1,4.9,3,3,No,No
2920,1240,2920,67,4,3.8,1,5,No,No
2921,1667,2921,72,2,4.9,6,3,No,No
2922,531,2922,24,1,4.6,6,5,No,No
2923,1600,2923,68,4,3.5,6,2,No,No
2924,1195,2924,70,2,4.2,1,1,No,No
2925,1169,2925,64,4,3.7,1,3,No,No
2926,1707,2926,91,2,2.8,2,6,No,No
2927,533,2927,82,4,4.8,4,1,No,No
2928,1185,2928,24,3,2.7,4,2,No,No
2929,882,2929,80,2,3.6,6,6,No,No
2930,1599,2930,53,4,4.5,4,4,No,No
2931,1783,2931,50,2,4.0,3,3,No,No
2932,893,2932,31,1,4.5,2,1,No,No
2933,2,2933,88,2,3.9,3,2,No,No
2934,608,2934,52,3,3.8,3,5,No,No
2935,470,2935,22,1,4.7,1,4,No,No
2936,1519,2936,27,2,4.6,4,5,No,No
2937,1425,2937,34,2,3.6,4,2,No,No
2938,547,2938,39,2,4.3,4,1,No,No
2939,1643,2939,53,1,3.0,2,5,No,No
2940,1696,2940,46,4,4.3,5,2,No,No
2941,509,2941,85,3,4.8,6,4,No,No
2942,1395,2942,86,2,3.7,1,3,No,No
2943,1551,2943,63,3,2.6,2,3,No,No
2944,1198,2944,44,2,3.4,4,5,No,No
2945,1518,2945,95,3,3.9,2,3,No,No
2946,89,2946,49,3,4.8,6,3,No,No
2947,956,2947,77,2,2.8,3,3,No,No
2948,875,2948,63,2,4.4,6,5,No,No
2949,983,2949,83,4,3.1,3,5,No,No
2950,897,2950,93,2,3.8,3,6,No,No
2951,842,2951,91,4,4.1,1,1,No,No
2952,1099,2952,99,1,4.6,3,3,No,No
2953,99,2953,24,2,4.9,5,4,No,No
2954,407,2954,82,3,4.8,5,4,No,No
2955,1778,2955,28,4,3.9,5,2,No,No
2956,260,2956,67,4,2.6,6,3,No,No
2957,401,2957,88,1,3.7,5,5,No,No
2958,912,2958,70,1,4.7,2,5,No,No
2959,1403,2959,100,3,4.5,6,5,No,No
2960,518,2960,28,3,4.7,5,3,No,No
2961,344,2961,48,2,3.6,6,5,No,No
2962,704,2962,43,1,2.8,3,3,No,No
2963,955,2963,40,1,4.0,5,2,No,No
2964,244,2964,97,2,3.6,4,3,No,No
2965,352,2965,25,1,3.8,3,1,No,No
2966,1113,2966,45,3,4.4,1,5,No,No
2967,232,2967,49,1,2.8,2,6,No,No
2968,1468,2968,36,3,3.4,2,3,No,No
2969,1724,2969,48,1,4.9,2,2,No,No
2970,110,2970,62,1,4.3,1,4,No,No
2971,905,2971,74,4,3.4,1,3,No,No
2972,525,2972,100,1,3.9,3,4,No,No
2973,777,2973,39,1,4.2,6,3,No,No
2974,243,2974,65,3,2.7,5,6,No,No
2975,1524,2975,99,3,4.1,2,6,No,No
2976,1155,2976,68,4,4.5,5,1,No,No
2977,331,2977,97,3,2.8,4,2,No,No
2978,1313,2978,47,4,3.4,5,5,No,No
2979,1356,2979,56,2,3.9,3,3,No,No
2980,807,2980,91,1,2.6,5,4,No,No
2981,453,2981,93,1,4.4,2,1,No,No
2982,955,2982,36,4,4.9,5,5,No,No
2983,402,2983,45,3,3.6,6,6,No,No
2984,966,2984,44,4,2.8,6,1,No,No
2985,451,2985,32,2,4.3,5,1,No,No
2986,126,2986,36,3,3.0,6,2,No,No
2987,125,2987,85,3,3.3,3,1,No,No
2988,1382,2988,36,4,2.5,4,6,No,No
2989,1580,2989,55,2,5.0,4,1,No,No
2990,140,2990,20,3,4.3,2,1,No,No
2991,1204,2991,91,1,4.2,6,3,No,No
2992,374,2992,71,3,3.9,5,5,No,No
2993,1552,2993,64,2,3.9,1,6,No,No
2994,736,2994,21,2,4.2,1,3,No,No
2995,1734,2995,100,4,3.5,2,6,No,No
2996,825,2996,96,3,2.5,6,5,No,No
2997,905,2997,91,2,2.9,3,2,No,No
2998,1735,2998,40,2,2.7,6,4,No,No
2999,693,2999,53,3,4.7,6,2,No,No
3000,1649,3000,48,4,3.8,1,5,No,No
3001,1048,3001,70,4,3.7,2,2,No,No
3002,294,3002,29,3,4.7,3,2,No,No
3003,97,3003,29,1,3.6,2,4,No,No
3004,167,3004,53,1,2.8,6,2,No,No
3005,1412,3005,79,4,3.7,6,6,No,No
3006,1371,3006,65,2,3.5,1,2,No,No
3007,401,3007,99,3,3.7,6,6,No,No
3008,1609,3008,60,4,3.0,4,4,No,No
3009,1263,3009,86,4,4.9,2,3,No,No
3010,103,3010,73,4,4.6,6,3,No,No
3011,106,3011,45,4,3.3,1,3,No,No
3012,111,3012,70,3,3.0,1,4,No,No
3013,104,3013,65,1,3.5,3,5,No,No
3014,1393,3014,55,3,4.2,4,6,No,No
3015,1781,3015,65,2,4.5,3,2,No,No
3016,1155,3016,21,2,2.8,6,2,No,No
3017,152,3017,26,3,4.9,3,6,No,No
3018,1660,3018,71,3,3.3,1,4,No,No
3019,249,3019,41,3,3.0,4,3,No,No
3020,773,3020,44,4,3.9,6,1,No,No
3021,837,3021,81,1,2.8,1,6,No,No
3022,1648,3022,77,3,4.5,4,1,No,No
3023,1048,3023,26,1,4.0,4,3,No,No
3024,24,3024,31,3,2.9,5,2,No,No
3025,204,3025,82,2,4.0,3,3,No,No
3026,1299,3026,60,3,3.4,4,6,No,No
3027,1171,3027,70,1,2.5,6,3,No,No
3028,721,3028,26,4,2.8,1,1,No,No
3029,370,3029,100,3,3.0,5,3,No,No
3030,395,3030,82,3,3.1,1,3,No,No
3031,1526,3031,24,2,2.6,5,1,No,No
3032,161,3032,74,3,4.9,5,1,No,No
3033,60,3033,58,3,3.5,4,4,No,No
3034,1688,3034,56,2,2.6,5,6,No,No
3035,233,3035,37,2,3.5,5,1,No,No
3036,532,3036,64,2,4.5,1,3,No,No
3037,715,3037,58,2,4.3,5,4,No,No
3038,70,3038,44,3,4.8,4,4,No,No
3039,886,3039,39,3,4.2,1,3,No,No
3040,145,3040,48,2,3.2,1,4,No,No
3041,532,3041,32,1,4.1,5,2,No,No
3042,540,3042,79,4,4.0,3,2,No,No
3043,309,3043,27,4,2.9,3,4,No,No
3044,122,3044,98,1,2.6,4,6,No,No
3045,252,3045,67,4,2.7,5,3,No,No
3046,1530,3046,37,4,4.6,4,1,No,No
3047,1280,3047,49,2,3.2,1,6,No,No
3048,1496,3048,74,1,4.1,2,1,No,No
3049,895,3049,93,3,3.9,5,5,No,No
3050,521,3050,60,3,3.0,4,4,No,No
3051,342,3051,76,2,3.6,2,5,No,No
3052,1605,3052,64,3,4.6,6,2,No,No
3053,1301,3053,38,2,4.5,3,6,No,No
3054,1239,3054,91,4,3.2,3,4,No,No
3055,268,3055,70,3,4.9,2,1,No,No
3056,1060,3056,22,1,5.0,1,5,No,No
3057,458,3057,59,2,3.8,3,5,No,No
3058,23,3058,22,2,3.4,5,4,No,No
3059,559,3059,74,4,3.8,6,6,No,No
3060,1686,3060,71,2,3.2,5,2,No,No
3061,339,3061,80,3,4.7,3,6,No,No
3062,1762,3062,59,1,4.5,4,2,No,No
3063,7,3063,96,1,3.3,1,5,No,No
3064,1603,3064,43,4,3.9,4,6,No,No
3065,113,3065,76,4,3.6,4,2,No,No
3066,749,3066,59,1,2.8,4,6,No,No
3067,1397,3067,48,3,4.3,2,3,No,No
3068,115,3068,22,2,3.5,1,3,No,No
3069,250,3069,40,4,4.2,1,2,No,No
3070,805,3070,73,2,4.6,6,2,No,No
3071,1305,3071,26,1,2.6,4,3,No,No
3072,1694,3072,41,2,3.4,4,4,No,No
3073,875,3073,98,2,3.1,6,5,No,No
3074,1182,3074,63,4,3.6,5,3,No,No
3075,230,3075,55,4,4.2,1,4,No,No
3076,1369,3076,90,4,3.6,3,5,No,No
3077,528,3077,46,3,3.6,3,2,No,No
3078,1731,3078,88,2,3.0,6,6,No,No
3079,88,3079,95,2,2.5,1,1,No,No
3080,97,3080,31,1,4.0,3,6,No,No
3081,675,3081,42,2,4.1,5,4,No,No
3082,1465,3082,44,4,4.9,4,4,No,No
3083,1781,3083,99,2,4.0,6,4,No,No
3084,997,3084,20,3,3.5,6,6,No,No
3085,1136,3085,37,2,3.2,1,6,No,No
3086,1683,3086,50,4,2.8,3,6,No,No
3087,536,3087,73,3,3.5,4,4,No,No
3088,1188,3088,84,2,3.1,2,3,No,No
3089,408,3089,64,2,3.3,5,6,No,No
3090,1019,3090,21,1,4.6,4,3,No,No
3091,1199,3091,36,3,4.9,5,6,No,No
3092,379,3092,81,4,3.4,1,1,No,No
3093,1617,3093,54,1,3.5,2,4,No,No
3094,1545,3094,63,3,4.8,1,6,No,No
3095,1045,3095,59,3,2.7,1,6,No,No
3096,628,3096,53,1,3.4,2,5,No,No
3097,1182,3097,63,4,3.5,5,4,No,No
3098,1276,3098,33,1,3.7,4,3,No,No
3099,946,3099,64,3,3.3,1,4,No,No
3100,1216,3100,98,1,2.9,6,3,No,No
3101,597,3101,85,4,3.9,6,2,No,No
3102,909,3102,82,3,2.7,5,2,No,No
3103,757,3103,85,3,4.3,1,5,No,No
3104,1217,3104,37,4,3.0,5,1,No,No
3105,1000,3105,56,3,5.0,5,1,No,No
3106,1415,3106,33,1,2.7,4,2,No,No
3107,1061,3107,57,4,4.7,6,4,No,No
3108,149,3108,31,4,4.6,4,5,No,No
3109,1565,3109,69,1,3.2,1,1,No,No
3110,756,3110,92,4,4.3,3,3,No,No
3111,516,3111,46,1,4.6,1,4,No,No
3112,136,3112,81,2,4.9,5,3,No,No
3113,192,3113,97,1,3.8,2,2,No,No
3114,1168,3114,93,3,2.6,5,2,No,No
3115,539,3115,56,2,4.7,6,6,No,No
3116,1115,3116,53,1,4.1,5,3,No,No
3117,296,3117,66,2,3.7,4,6,No,No
3118,688,3118,50,1,3.0,3,3,No,No
3119,1310,3119,97,3,4.7,6,5,No,No
3120,1087,3120,79,4,4.7,2,1,No,No
3121,1195,3121,76,1,4.0,6,6,No,No
3122,658,3122,38,1,2.6,3,5,No,No
3123,1564,3123,45,1,3.0,4,2,No,No
3124,578,3124,77,1,3.3,5,4,No,No
3125,897,3125,51,3,3.4,6,5,No,No
3126,299,3126,26,2,4.0,6,5,No,No
3127,1609,3127,76,4,2.6,5,6,No,No
3128,458,3128,94,4,3.4,3,3,No,No
3129,777,3129,32,1,4.4,5,5,No,No
3130,1066,3130,20,3,4.7,5,2,No,No
3131,985,3131,20,3,4.5,5,6,No,No
3132,764,3132,59,1,2.9,2,6,No,No
3133,1719,3133,97,3,4.2,2,2,No,No
3134,1783,3134,68,2,4.1,3,4,No,No
3135,225,3135,66,2,4.4,6,6,No,No
3136,1257,3136,85,2,4.7,1,3,No,No
3137,1409,3137,32,1,3.1,1,4,No,No
3138,333,3138,44,2,2.7,2,1,No,No
3139,149,3139,95,1,4.6,6,4,No,No
3140,1634,3140,85,4,4.4,6,4,No,No
3141,504,3141,44,3,4.6,4,3,No,No
3142,1658,3142,30,4,4.9,6,2,No,No
3143,1461,3143,21,4,4.0,5,1,No,No
3144,692,3144,22,3,2.9,4,6,No,No
3145,219,3145,70,2,2.6,1,3,No,No
3146,577,3146,29,2,4.6,4,5,No,No
3147,1221,3147,83,4,4.9,1,3,No,No
3148,1711,3148,99,4,4.3,2,2,No,No
3149,1320,3149,35,1,4.3,3,3,No,No
3150,95,3150,40,4,4.6,4,3,No,No
3151,179,3151,25,2,2.6,6,2,No,No
3152,1763,3152,64,1,3.1,2,1,No,No
3153,102,3153,90,1,3.1,6,6,No,No
3154,1545,3154,88,1,3.1,1,4,No,No
3155,91,3155,55,4,4.4,6,5,No,No
3156,529,3156,90,1,4.3,5,3,No,No
3157,1185,3157,50,4,3.1,2,1,No,No
3158,82,3158,34,1,3.1,1,6,No,No
3159,889,3159,77,4,4.9,5,1,No,No
3160,596,3160,89,4,2.9,5,6,No,No
3161,65,3161,87,1,3.8,4,4,No,No
3162,415,3162,77,4,4.2,2,1,No,No
3163,1238,3163,85,4,3.9,3,5,No,No
3164,1014,3164,66,3,2.8,1,2,No,No
3165,384,3165,32,4,2.6,2,5,No,No
3166,759,3166,92,2,3.0,5,6,No,No
3167,1190,3167,80,4,2.7,4,4,No,No
3168,391,3168,78,1,2.8,6,1,No,No
3169,825,3169,24,2,2.9,1,1,No,No
3170,1791,3170,59,1,3.8,6,3,No,No
3171,1668,3171,41,2,4.4,4,2,No,No
3172,894,3172,26,2,3.1,3,2,No,No
3173,1561,3173,52,1,3.7,6,5,No,No
3174,1397,3174,46,3,4.9,2,4,No,No
3175,953,3175,52,4,3.8,5,6,No,No
3176,1560,3176,42,1,3.4,4,6,No,No
3177,1089,3177,37,2,4.6,2,1,No,No
3178,67,3178,52,1,3.2,3,5,No,No
3179,1017,3179,34,2,2.7,2,3,No,No
3180,1340,3180,88,2,4.3,4,3,No,No
3181,524,3181,88,1,3.8,2,5,No,No
3182,753,3182,51,3,4.4,2,3,No,No
3183,1607,3183,97,1,3.6,5,3,No,No
3184,1482,3184,56,4,3.5,4,5,No,No
3185,1684,3185,53,2,4.2,3,1,No,No
3186,1386,3186,71,1,4.7,3,2,No,No
3187,911,3187,93,4,4.8,5,6,No,No
3188,151,3188,72,4,3.2,3,3,No,No
3189,174,3189,59,4,3.5,6,5,No,No
3190,241,3190,87,3,4.2,5,6,No,No
3191,845,3191,78,1,3.4,1,3,No,No
3192,720,3192,68,4,4.7,1,6,No,No
3193,1726,3193,76,1,3.0,3,3,No,No
3194,453,3194,99,4,4.0,5,2,No,No
3195,1458,3195,52,3,4.6,4,5,No,No
3196,1661,3196,58,2,4.9,4,4,No,No
3197,76,3197,59,4,2.8,4,2,No,No
3198,1715,3198,71,2,3.2,1,3,No,No
3199,449,3199,94,4,2.8,2,3,No,No
3200,576,3200,40,4,4.2,5,2,No,No
3201,1530,3201,24,2,4.8,5,3,No,No
3202,990,3202,38,1,2.8,3,1,No,No
3203,1095,3203,37,1,4.5,1,5,No,No
3204,308,3204,29,2,4.1,2,2,No,No
3205,790,3205,92,1,4.3,3,3,No,No
3206,719,3206,24,1,4.4,4,1,No,No
3207,244,3207,52,4,3.0,4,3,No,No
3208,1587,3208,29,3,2.7,4,4,No,No
3209,870,3209,30,4,3.3,5,1,No,No
3210,1249,3210,31,1,4.3,1,5,No,No
3211,1559,3211,67,3,2.9,4,2,No,No
3212,959,3212,65,4,4.9,3,5,No,No
3213,1483,3213,22,4,3.6,1,1,No,No
3214,1625,3214,56,4,3.3,6,5,No,No
3215,1426,3215,78,2,3.1,1,3,No,No
3216,324,3216,90,3,2.7,1,3,No,No
3217,708,3217,85,4,3.4,4,4,No,No
3218,1640,3218,58,1,3.4,5,2,No,No
3219,1422,3219,34,1,3.9,6,2,No,No
3220,311,3220,40,3,3.5,1,1,No,No
3221,528,3221,29,1,4.1,5,3,No,No
3222,1792,3222,76,4,3.2,3,5,No,No
